0.125	21.24115091	0.047059126
0.25	4.461009995	0.224162241
0.375	3.036284373	0.328626255
0.5	2.569895417	0.386805386
0.625	2.433353849	0.408068731
0.75	2.34889034	0.422450958
0.875	2.269618704	0.437380854
1	2.251091362	0.439682133
1.5	2.242515845	0.44054158
3	2.179729414	0.452891064
10	2.134817458	0.462903272
